battleneturl,race,s,sBase,sMineral,hotkey00,hotkey01,hotkey02,hotkey03,hotkey04,hotkey05,hotkey06,hotkey07,hotkey08,hotkey09,hotkey10,hotkey11,hotkey12,hotkey13,hotkey14,hotkey15,hotkey16,hotkey17,hotkey18,hotkey19,hotkey20,hotkey21,hotkey22,hotkey23,hotkey24,hotkey25,hotkey26,hotkey27,hotkey28,hotkey29,hotkey30,hotkey31,hotkey32,hotkey33,hotkey34,hotkey35,hotkey36,hotkey37,hotkey38,hotkey39,hotkey40,hotkey41,hotkey42,hotkey43,hotkey44,hotkey45,hotkey46,hotkey47,hotkey48,hotkey49,hotkey50,hotkey51,hotkey52,hotkey53,hotkey54,hotkey55,hotkey56,hotkey57,hotkey58,hotkey59,hotkey60,hotkey61,hotkey62,hotkey63,hotkey64,hotkey65,hotkey66,hotkey67,hotkey68,hotkey69,hotkey70,hotkey71,hotkey72,hotkey73,hotkey74,hotkey75,hotkey76,hotkey77,hotkey78,hotkey79,hotkey80,hotkey81,hotkey82,hotkey83,hotkey84,hotkey85,hotkey86,hotkey87,hotkey88,hotkey89,hotkey90,hotkey91,hotkey92,hotkey93,hotkey94,hotkey95,hotkey96,hotkey97,hotkey98,hotkey99,apm
/LiquidTaeJa/,Terran,252,5,0,0,3,21,0,0,0,0,0,0,0,12,2,139,0,0,0,0,0,0,0,2,0,63,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,1,0,228,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15736040609137
/HyuN/,Zerg,209,0,0,2,0,0,0,0,0,0,0,0,0,1,0,413,0,0,0,0,0,0,0,10,0,143,0,0,0,0,0,0,0,3,0,286,0,0,0,0,0,0,0,3,0,373,0,0,0,0,0,0,0,4,1,45,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,1,2,14,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.640017865118356
/Pigbaby/,Protoss,176,0,13,2,0,0,0,0,0,0,0,0,0,1,0,337,0,0,0,0,0,0,0,7,0,154,0,0,0,0,0,0,0,3,0,164,0,0,0,0,0,0,0,3,0,420,0,0,0,0,0,0,0,4,0,28,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.93029490616622
/LiquidTaeJa/,Terran,88,4,146,1,0,1,0,0,0,0,0,0,0,2,0,627,0,0,0,0,0,0,0,24,0,428,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.310899344848124
/LiquidTaeJa/,Terran,164,0,22,2,0,0,0,0,0,0,0,0,0,1,0,373,0,0,0,0,0,0,0,6,0,203,0,0,0,0,0,0,0,3,0,197,0,0,0,0,0,0,0,5,0,512,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.62336114421931
/Pigbaby/,Protoss,74,5,157,1,0,0,0,0,0,0,0,0,0,2,0,632,0,0,0,0,0,0,0,22,0,411,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.244715689193212
/Bomber/,Terran,326,0,33,0,0,0,0,0,0,0,0,0,0,13,0,490,0,0,0,0,0,0,0,4,1,591,0,0,0,0,0,0,0,3,0,138,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.65812602413228
/iGJim/,Protoss,192,15,0,0,0,0,0,0,0,0,0,0,0,12,0,468,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,5,0,195,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.930232558139535
/Bomber/,Terran,193,9,0,0,0,0,0,0,0,0,0,0,0,14,0,453,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,0,280,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9123488129013
/iGJim/,Protoss,316,0,20,0,0,0,0,0,0,0,0,0,0,12,0,615,0,0,0,0,0,0,0,1,0,686,0,0,0,0,0,0,0,2,0,178,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.588708476091167
/Bomber/,Terran,149,11,0,0,0,0,0,0,0,0,0,0,0,17,0,414,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.038701994641261
/HuK/,Protoss,178,95,0,1,1,204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,2,116,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,214,0,0,0,0,0,0,0,8.174508636092913
/HuK/,Protoss,354,7,0,2,0,5,0,0,0,0,0,0,0,6,2,233,0,0,0,0,0,0,0,11,0,45,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,1,0,163,0,0,0,0,0,0,0,2,0,118,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843517138599106
/HuK/,Protoss,359,8,0,2,0,6,0,0,0,0,0,0,0,3,0,136,0,0,0,0,0,0,0,9,0,123,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,1,0,182,0,0,0,0,0,0,0,1,0,108,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.955757485475942
/HuK/,Protoss,251,95,0,1,0,235,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,43,0,0,0,0,0,0,0,2,1,163,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,224,0,0,0,0,0,0,0,10.128014289967252
/iGJim/,Protoss,180,5,1,0,0,0,0,0,0,0,0,0,0,23,0,408,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,5,0,195,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13555787278415
/HuK/,Protoss,175,4,0,0,0,0,0,0,0,0,0,0,0,18,0,490,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,252,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.042505592841163
/iGJim/,Protoss,153,117,0,1,0,118,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,50,0,0,0,0,0,0,0,2,0,175,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,2,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,134,0,0,0,0,0,0,0,7.976154992548436
/Bomber/,Terran,345,8,0,2,0,2,0,0,0,0,0,0,0,4,1,144,0,0,0,0,0,0,0,6,0,94,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,189,0,0,0,0,0,0,0,1,0,142,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.621203097081596
/Bomber/,Terran,433,5,1,2,0,5,0,0,0,0,0,0,0,3,1,144,0,0,0,0,0,0,0,9,0,109,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,1,0,189,0,0,0,0,0,0,0,1,0,112,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.642537980339588
/Bomber/,Terran,386,19,0,2,0,2,0,0,0,0,0,0,0,7,1,151,0,0,0,0,0,0,0,7,0,139,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,195,0,0,0,0,0,0,0,1,0,112,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.409295352323838
/HuK/,Protoss,353,3,1,0,0,0,0,0,0,0,0,0,0,8,1,208,0,0,0,0,0,0,0,11,0,152,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,193,0,0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.216328963051252
/AxHeart/,Terran,287,0,2,1,0,0,0,0,0,0,0,0,0,8,0,69,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,1,0,284,0,0,0,0,0,0,0,4,0,185,0,0,0,0,0,0,0,3,0,44,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.379988088147707
/AxHeart/,Terran,369,0,4,1,0,0,0,0,0,0,0,0,0,5,0,40,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,1,0,355,0,0,0,0,0,0,0,4,0,212,0,0,0,0,0,0,0,5,0,31,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.574944071588368
/CMStormPolt/,Terran,365,0,9,1,0,0,0,0,0,0,0,0,0,4,0,60,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,322,0,0,0,0,0,0,0,4,0,217,0,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.433681073025335
/AxHeart/,Terran,126,0,0,1,0,24,0,0,0,0,0,0,0,8,0,106,0,0,0,0,0,0,0,13,2,48,0,0,0,0,0,0,0,1,0,208,0,0,0,0,0,0,0,2,0,194,0,0,0,0,0,0,0,2,0,98,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,7.951161405598571
/AxHeart/,Terran,337,0,1,1,0,0,0,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,1,0,292,0,0,0,0,0,0,0,5,0,160,0,0,0,0,0,0,0,3,0,49,0,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.487106871366821
/AxHeart/,Terran,250,0,23,0,0,0,0,0,0,0,0,0,0,15,0,484,0,0,0,0,0,0,0,1,0,496,0,0,0,0,0,0,0,3,0,139,0,0,0,0,0,0,0,4,0,31,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.213805468399821
/Bomber/,Terran,348,0,1,1,0,0,0,0,0,0,0,0,0,8,0,30,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,1,0,272,0,0,0,0,0,0,0,4,0,190,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,8.521661456007147
/AxHeart/,Terran,292,0,0,0,0,0,0,0,0,0,0,0,0,12,0,474,0,0,0,0,0,0,0,1,0,543,0,0,0,0,0,0,0,2,0,137,0,0,0,0,0,0,0,4,0,62,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.82896305125149
/AxHeart/,Terran,317,0,0,1,0,0,0,0,0,0,0,0,0,7,0,47,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,1,0,281,0,0,0,0,0,0,0,3,0,203,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.343010272443054
/AxHeart/,Terran,381,0,1,1,0,0,0,0,0,0,0,0,0,9,0,24,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,1,340,0,0,0,0,0,0,0,4,0,206,0,0,0,0,0,0,0,3,0,53,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.459580169718624
/Bomber/,Terran,267,0,33,0,0,0,0,0,0,0,0,0,0,23,0,437,0,0,0,0,0,0,0,2,0,552,0,0,0,0,0,0,0,2,0,95,0,0,0,0,0,0,0,3,0,67,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.597251269793846
/AxHeart/,Terran,289,0,1,1,0,0,0,0,0,0,0,0,0,4,0,36,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,287,0,0,0,0,0,0,0,4,0,162,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7.753211831490888
/iaguz/,Terran,115,7,0,1,0,0,0,0,0,0,0,0,0,19,0,286,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,2,0,394,0,0,0,0,0,0,0,3,0,312,0,0,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.741733690795352
/iaguz/,Terran,110,9,0,1,0,0,0,0,0,0,0,0,0,18,0,211,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,2,0,316,0,0,0,0,0,0,0,4,0,244,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.707948794284013
/iaguz/,Terran,281,0,1,0,0,0,0,0,0,0,0,0,0,1,1,260,0,0,0,0,0,0,0,5,1,40,0,0,0,0,0,0,0,3,1,29,0,0,0,0,0,0,0,3,0,42,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1079460269865065
/iGJim/,Protoss,302,14,0,3,0,2,0,0,0,0,0,0,0,10,0,25,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,1,0,176,0,0,0,0,0,0,0,2,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.633383010432191
/iGJim/,Protoss,275,19,72,3,0,5,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,178,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.73780305297815
/iaguz/,Terran,130,9,0,0,0,0,0,0,0,0,0,0,0,18,0,440,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,0,179,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.046428036543357
/iGJim/,Protoss,277,0,0,0,0,0,0,0,0,0,0,0,0,1,1,297,0,0,0,0,0,0,0,7,0,60,0,0,0,0,0,0,0,3,0,88,0,0,0,0,0,0,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.047249962736623
/iGJim/,Protoss,165,15,0,0,0,0,0,0,0,0,0,0,0,17,0,478,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,248,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.931029346044987
/iaguz/,Terran,278,0,0,0,0,0,0,0,0,0,0,0,0,1,1,294,0,0,0,0,0,0,0,8,2,72,0,0,0,0,0,0,0,1,2,86,0,0,0,0,0,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.957817856610523
/iGJim/,Protoss,197,6,0,0,0,0,0,0,0,0,0,0,0,17,0,402,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,5,0,304,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.601667162846084
/iGJim/,Protoss,279,7,40,2,0,5,0,0,0,0,0,0,0,7,0,30,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,1,0,204,0,0,0,0,0,0,0,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198568872987478
/CMStormPolt/,Terran,210,3,0,1,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,241,0,0,0,0,0,0,0,2,0,413,0,0,0,0,0,0,0,8.472700074794314
/CMStormPolt/,Terran,329,2,1,0,0,0,0,0,0,0,0,0,0,9,0,67,0,0,0,0,0,0,0,4,0,87,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0,2,0,66,0,0,0,0,0,0,0,1,0,233,0,0,0,0,0,0,0,4,0,124,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.580375782881003
/CMStormPolt/,Terran,326,4,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,4,0,136,0,0,0,0,0,0,0,4,0,31,0,0,0,0,0,0,0,3,0,61,0,0,0,0,0,0,0,1,0,228,0,0,0,0,0,0,0,2,0,126,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.609785202863963
/Pigbaby/,Protoss,71,3,0,0,0,0,0,0,0,0,0,0,0,5,0,41,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3996113989637307
/Pigbaby/,Protoss,118,2,0,0,0,0,0,0,0,0,0,0,0,7,0,41,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,3,0,73,0,0,0,0,0,0,0,2,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6087539079946405
/Pigbaby/,Protoss,330,5,0,2,0,7,0,0,0,0,0,0,0,9,8,192,0,0,0,0,0,0,0,9,0,68,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,1,0,191,0,0,0,0,0,0,0,1,0,111,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.675022381378692
/Pigbaby/,Protoss,322,9,0,2,0,5,0,0,0,0,0,0,0,5,4,201,0,0,0,0,0,0,0,9,0,89,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,1,0,185,0,0,0,0,0,0,0,2,0,112,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.806192319142601
/Pigbaby/,Protoss,375,6,0,2,0,5,0,0,0,0,0,0,0,5,1,154,0,0,0,0,0,0,0,8,0,92,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,1,0,204,0,0,0,0,0,0,0,1,0,115,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.305721096543504
/Pigbaby/,Protoss,123,2,0,0,0,0,0,0,0,0,0,0,0,7,0,45,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,3,0,63,0,0,0,0,0,0,0,2,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.635820895522388
/Pigbaby/,Protoss,183,4,0,0,0,0,0,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,3,0,68,0,0,0,0,0,0,0,2,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458010720667064
/HuK/,Protoss,189,44,2,1,1,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0,4,0,273,0,0,0,0,0,0,0,7.74798927613941
/HuK/,Protoss,209,7,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,254,0,0,0,0,0,0,0,1,0,577,0,0,0,0,0,0,0,2,0,331,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.839874645575287
/HuK/,Protoss,202,5,0,0,0,0,0,0,0,0,0,0,0,5,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,268,0,0,0,0,0,0,0,1,0,587,0,0,0,0,0,0,0,3,0,339,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.294538943598925
/HuK/,Protoss,222,5,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,242,0,0,0,0,0,0,0,1,0,491,0,0,0,0,0,0,0,3,0,256,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.400894187779434
